m, c, val,
180, 4074.37, 0.0260975,
180, 4201.69, 0.0269086,
180, 4329.01, 0.027727,
180, 4456.34, 0.0285471,
180, 4583.66, 0.0293597,
180, 4710.99, 0.0301745,
180, 4838.31, 0.0309862,
180, 4965.63, 0.0317952,
180, 5092.96, 0.0326157,
180, 5220.28, 0.0334237,
180, 5347.61, 0.0342334,
180, 5474.93, 0.03505,
180, 5602.25, 0.0358586,
180, 5729.58, 0.0366642,
180, 5856.9, 0.0374715,
180, 5984.23, 0.0382756,
180, 6111.55, 0.0390815,
180, 6238.87, 0.0398892,
180, 6366.2, 0.040689,
180, 6493.52, 0.0414899,
180, 6620.85, 0.0422924,
180, 6748.17, 0.0430924,
180, 6875.49, 0.0438931,
180, 7002.82, 0.0446859,
180, 7130.14, 0.0454804,
180, 7257.47, 0.0462753,
180, 7384.79, 0.0470677,
180, 7512.11, 0.0478607,
180, 7639.44, 0.04866,
180, 7766.76, 0.0494561,
180, 7894.09, 0.0502495,
180, 8021.41, 0.0510439,
180, 8148.73, 0.0518344,
180, 8276.06, 0.0526227,
180, 8403.38, 0.0534167,
180, 8530.7, 0.054203,
180, 8658.03, 0.0549855,
180, 8785.35, 0.0557696,
180, 8912.68, 0.0565554,
180, 9040, 0.0573317,
180, 9167.32, 0.0581116,
180, 9294.65, 0.0588854,
180, 9421.97, 0.0596573,
180, 9549.3, 0.0604342,
180, 9676.62, 0.0612034,
180, 9803.94, 0.0619685,
180, 9931.27, 0.062735,
180, 10058.6, 0.063503,
180, 10185.9, 0.0642577,
180, 10313.2, 0.0650169,
180, 10440.6, 0.0657745,
180, 10567.9, 0.0665275,
180, 10695.2, 0.0672761,
180, 10822.5, 0.0680261,
180, 10949.9, 0.0687713,
180, 11077.2, 0.0695179,
180, 11204.5, 0.0702571,
180, 11331.8, 0.0709941,
180, 11459.2, 0.0717297,
180, 11586.5, 0.0724606,
180, 11713.8, 0.0731926,
180, 11841.1, 0.0739172,
180, 11968.5, 0.0746394,
180, 12095.8, 0.0753603,
180, 12223.1, 0.0760762,
180, 12350.4, 0.0767933,
180, 12477.7, 0.0775053,
180, 12605.1, 0.0782162,
180, 12732.4, 0.0789296,
180.8, 127.324, 0.000855647,
180.8, 254.648, 0.00171494,
180.8, 381.972, 0.00256886,
180.8, 509.296, 0.00342896,
180.8, 636.62, 0.00428752,
180.8, 763.944, 0.00514438,
180.8, 891.268, 0.00600347,
180.8, 1018.59, 0.00686488,
180.8, 1145.92, 0.00772848,
180.8, 1273.24, 0.00859027,
180.8, 1400.56, 0.00945011,
180.8, 1527.89, 0.0103121,
180.8, 1655.21, 0.0111721,
180.8, 1782.54, 0.0120381,
180.8, 1909.86, 0.0128979,
180.8, 2037.18, 0.01376,
180.8, 2164.51, 0.0146278,
180.8, 2291.83, 0.0154896,
180.8, 2419.16, 0.0163489,
180.8, 2546.48, 0.0172102,
180.8, 2673.8, 0.0180778,
180.8, 2801.13, 0.0189388,
180.8, 2928.45, 0.0198026,
180.8, 3055.77, 0.0206666,
180.8, 3183.1, 0.021538,
180.8, 3310.42, 0.022402,
180.8, 3437.75, 0.0232682,
180.8, 3565.07, 0.0241366,
180.8, 3692.39, 0.0250074,
180.8, 3819.72, 0.0258707,
180.8, 3947.04, 0.0267361,
180.8, 4074.37, 0.0276037,
180.8, 4201.69, 0.0284685,
180.8, 4329.01, 0.0293354,
180.8, 4456.34, 0.0301995,
180.8, 4583.66, 0.0310606,
180.8, 4710.99, 0.0319286,
180.8, 4838.31, 0.0327843,
180.8, 4965.63, 0.0336514,
180.8, 5092.96, 0.0345152,
180.8, 5220.28, 0.0353759,
180.8, 5347.61, 0.0362343,
180.8, 5474.93, 0.0370934,
180.8, 5602.25, 0.0379505,
180.8, 5729.58, 0.0388155,
180.8, 5856.9, 0.0396719,
180.8, 5984.23, 0.0405303,
180.8, 6111.55, 0.0413853,
180.8, 6238.87, 0.0422423,
180.8, 6366.2, 0.0430958,
180.8, 6493.52, 0.0439457,
180.8, 6620.85, 0.0447974,
180.8, 6748.17, 0.0456508,
180.8, 6875.49, 0.0465007,
180.8, 7002.82, 0.0473418,
180.8, 7130.14, 0.0481896,
180.8, 7257.47, 0.0490343,
180.8, 7384.79, 0.0498796,
180.8, 7512.11, 0.0507165,
180.8, 7639.44, 0.0515549,
180.8, 7766.76, 0.0523951,
180.8, 7894.09, 0.0532311,
180.8, 8021.41, 0.0540628,
180.8, 8148.73, 0.0549058,
180.8, 8276.06, 0.0557468,
180.8, 8403.38, 0.0565887,
180.8, 8530.7, 0.0574223,
180.8, 8658.03, 0.058262,
180.8, 8785.35, 0.0590932,
180.8, 8912.68, 0.0599262,
180.8, 9040, 0.0607551,
180.8, 9167.32, 0.0615855,
180.8, 9294.65, 0.0624078,
180.8, 9421.97, 0.0632356,
180.8, 9549.3, 0.0640551,
180.8, 9676.62, 0.0648704,
180.8, 9803.94, 0.0656872,
180.8, 9931.27, 0.0665054,
180.8, 10058.6, 0.0673191,
180.8, 10185.9, 0.0681284,
180.8, 10313.2, 0.0689354,
180.8, 10440.6, 0.0697413,
180.8, 10567.9, 0.0705391,
180.8, 10695.2, 0.0713382,
180.8, 10822.5, 0.0721384,
180.8, 10949.9, 0.0729339,
180.8, 11077.2, 0.0737213,
180.8, 11204.5, 0.07451,
180.8, 11331.8, 0.0752969,
180.8, 11459.2, 0.0760757,
180.8, 11586.5, 0.0768555,
180.8, 11713.8, 0.0776274,
180.8, 11841.1, 0.0784032,
180.8, 11968.5, 0.0791711,
180.8, 12095.8, 0.0799339,
180.8, 12223.1, 0.0806975,
180.8, 12350.4, 0.0814559,
180.8, 12477.7, 0.0822151,
180.8, 12605.1, 0.0829662,
180.8, 12732.4, 0.0837117,
181.6, 127.324, 0.000902503,
181.6, 254.648, 0.00180982,
181.6, 381.972, 0.00271962,
181.6, 509.296, 0.0036229,
181.6, 636.62, 0.00453351,
181.6, 763.944, 0.00544176,
181.6, 891.268, 0.00635307,
181.6, 1018.59, 0.00726674,
181.6, 1145.92, 0.00817383,
181.6, 1273.24, 0.00908798,
181.6, 1400.56, 0.01,
181.6, 1527.89, 0.0109144,
181.6, 1655.21, 0.0118266,
181.6, 1782.54, 0.0127411,
181.6, 1909.86, 0.0136578,
181.6, 2037.18, 0.0145722,
181.6, 2164.51, 0.0154887,
181.6, 2291.83, 0.0163985,
181.6, 2419.16, 0.0173147,
181.6, 2546.48, 0.0182331,
181.6, 2673.8, 0.0191487,
181.6, 2801.13, 0.0200665,
181.6, 2928.45, 0.0209774,
181.6, 3055.77, 0.0218944,
181.6, 3183.1, 0.0228133,
181.6, 3310.42, 0.0237254,
181.6, 3437.75, 0.0246435,
181.6, 3565.07, 0.0255633,
181.6, 3692.39, 0.0264809,
181.6, 3819.72, 0.0274,
181.6, 3947.04, 0.0283212,
181.6, 4074.37, 0.0292354,
181.6, 4201.69, 0.0301557,
181.6, 4329.01, 0.0310739,
181.6, 4456.34, 0.0319893,
181.6, 4583.66, 0.0329103,
181.6, 4710.99, 0.0338245,
181.6, 4838.31, 0.0347405,
181.6, 4965.63, 0.0356621,
181.6, 5092.96, 0.036578,
181.6, 5220.28, 0.0374905,
181.6, 5347.61, 0.0384049,
181.6, 5474.93, 0.0393213,
181.6, 5602.25, 0.0402342,
181.6, 5729.58, 0.0411444,
181.6, 5856.9, 0.0420556,
181.6, 5984.23, 0.0429685,
181.6, 6111.55, 0.0438733,
181.6, 6238.87, 0.0447842,
181.6, 6366.2, 0.0456925,
181.6, 6493.52, 0.0466011,
181.6, 6620.85, 0.0475016,
181.6, 6748.17, 0.0484053,
181.6, 6875.49, 0.0493113,
181.6, 7002.82, 0.0502136,
181.6, 7130.14, 0.0511118,
181.6, 7257.47, 0.0520174,
181.6, 7384.79, 0.0529083,
181.6, 7512.11, 0.0538058,
181.6, 7639.44, 0.0546999,
181.6, 7766.76, 0.0555898,
181.6, 7894.09, 0.0564862,
181.6, 8021.41, 0.0573734,
181.6, 8148.73, 0.058262,
181.6, 8276.06, 0.0591417,
181.6, 8403.38, 0.0600215,
181.6, 8530.7, 0.0609086,
181.6, 8658.03, 0.0617807,
181.6, 8785.35, 0.0626614,
181.6, 8912.68, 0.0635532,
181.6, 9040, 0.0644362,
181.6, 9167.32, 0.0653103,
181.6, 9294.65, 0.0661906,
181.6, 9421.97, 0.0670722,
181.6, 9549.3, 0.067945,
181.6, 9676.62, 0.0688134,
181.6, 9803.94, 0.0696876,
181.6, 9931.27, 0.0705529,
181.6, 10058.6, 0.0714152,
181.6, 10185.9, 0.0722772,
181.6, 10313.2, 0.0731363,
181.6, 10440.6, 0.0739946,
181.6, 10567.9, 0.0748439,
181.6, 10695.2, 0.075694,
181.6, 10822.5, 0.0765448,
181.6, 10949.9, 0.0773808,
181.6, 11077.2, 0.0782269,
181.6, 11204.5, 0.0790583,
181.6, 11331.8, 0.0798902,
181.6, 11459.2, 0.0807226,
181.6, 11586.5, 0.0815495,
181.6, 11713.8, 0.0823677,
181.6, 11841.1, 0.0831894,
181.6, 11968.5, 0.0840023,
181.6, 12095.8, 0.0848096,
181.6, 12223.1, 0.0856142,
181.6, 12350.4, 0.0864159,
181.6, 12477.7, 0.0872091,
181.6, 12605.1, 0.0880023,
181.6, 12732.4, 0.0887955,
182.4, 127.324, 0.000956798,
182.4, 254.648, 0.00191348,
182.4, 381.972, 0.0028728,
182.4, 509.296, 0.00383481,
182.4, 636.62, 0.00480061,
182.4, 763.944, 0.00576349,
182.4, 891.268, 0.00672905,
182.4, 1018.59, 0.00769273,
182.4, 1145.92, 0.00865977,
182.4, 1273.24, 0.0096285,
182.4, 1400.56, 0.0105952,
182.4, 1527.89, 0.011565,
182.4, 1655.21, 0.012532,
182.4, 1782.54, 0.0135014,
182.4, 1909.86, 0.0144782,
182.4, 2037.18, 0.0154478,
182.4, 2164.51, 0.0164148,
182.4, 2291.83, 0.0173938,
182.4, 2419.16, 0.0183605,
182.4, 2546.48, 0.0193344,
182.4, 2673.8, 0.0203103,
182.4, 2801.13, 0.0212836,
182.4, 2928.45, 0.0222541,
182.4, 3055.77, 0.0232267,
182.4, 3183.1, 0.0242059,
182.4, 3310.42, 0.0251776,
182.4, 3437.75, 0.0261513,
182.4, 3565.07, 0.0271217,
182.4, 3692.39, 0.0280942,
182.4, 3819.72, 0.0290686,
182.4, 3947.04, 0.0300395,
182.4, 4074.37, 0.0310137,
182.4, 4201.69, 0.0319892,
182.4, 4329.01, 0.0329665,
182.4, 4456.34, 0.0339459,
182.4, 4583.66, 0.0349222,
182.4, 4710.99, 0.0359003,
182.4, 4838.31, 0.036871,
182.4, 4965.63, 0.0378477,
182.4, 5092.96, 0.038821,
182.4, 5220.28, 0.0397971,
182.4, 5347.61, 0.0407646,
182.4, 5474.93, 0.0417429,
182.4, 5602.25, 0.0427084,
182.4, 5729.58, 0.0436808,
182.4, 5856.9, 0.0446494,
182.4, 5984.23, 0.0456143,
182.4, 6111.55, 0.0465806,
182.4, 6238.87, 0.0475482,
182.4, 6366.2, 0.0485118,
182.4, 6493.52, 0.0494732,
182.4, 6620.85, 0.050434,
182.4, 6748.17, 0.0513926,
182.4, 6875.49, 0.0523556,
182.4, 7002.82, 0.0533111,
182.4, 7130.14, 0.0542632,
182.4, 7257.47, 0.0552179,
182.4, 7384.79, 0.0561739,
182.4, 7512.11, 0.0571259,
182.4, 7639.44, 0.0580772,
182.4, 7766.76, 0.0590296,
182.4, 7894.09, 0.0599781,
182.4, 8021.41, 0.0609222,
182.4, 8148.73, 0.0618729,
182.4, 8276.06, 0.0628139,
182.4, 8403.38, 0.0637512,
182.4, 8530.7, 0.0646886,
182.4, 8658.03, 0.0656269,
182.4, 8785.35, 0.0665553,
182.4, 8912.68, 0.0674846,
182.4, 9040, 0.0684087,
182.4, 9167.32, 0.0693336,
182.4, 9294.65, 0.0702531,
182.4, 9421.97, 0.0711732,
182.4, 9549.3, 0.0720913,
182.4, 9676.62, 0.0730159,
182.4, 9803.94, 0.0739363,
182.4, 9931.27, 0.0748574,
182.4, 10058.6, 0.0757689,
182.4, 10185.9, 0.0766802,
182.4, 10313.2, 0.0775874,
182.4, 10440.6, 0.0784995,
182.4, 10567.9, 0.0793966,
182.4, 10695.2, 0.0802995,
182.4, 10822.5, 0.0811874,
182.4, 10949.9, 0.0820798,
182.4, 11077.2, 0.0829682,
182.4, 11204.5, 0.0838513,
182.4, 11331.8, 0.084729,
182.4, 11459.2, 0.0856066,
182.4, 11586.5, 0.086475,
182.4, 11713.8, 0.0873469,
182.4, 11841.1, 0.088204,
182.4, 11968.5, 0.0890665,
182.4, 12095.8, 0.0899142,
182.4, 12223.1, 0.0907706,
182.4, 12350.4, 0.0916122,
182.4, 12477.7, 0.0924535,
182.4, 12605.1, 0.0932888,
182.4, 12732.4, 0.0941206,
183.2, 127.324, 0.0010185,
183.2, 254.648, 0.00202714,
183.2, 381.972, 0.0030483,
183.2, 509.296, 0.00406763,
183.2, 636.62, 0.00508974,
183.2, 763.944, 0.00610507,
183.2, 891.268, 0.00713271,
183.2, 1018.59, 0.00815351,
183.2, 1145.92, 0.00918174,
183.2, 1273.24, 0.0102077,
183.2, 1400.56, 0.0112365,
183.2, 1527.89, 0.0122682,
183.2, 1655.21, 0.0132977,
183.2, 1782.54, 0.0143297,
183.2, 1909.86, 0.0153593,
183.2, 2037.18, 0.0163914,
183.2, 2164.51, 0.0174203,
183.2, 2291.83, 0.0184523,
183.2, 2419.16, 0.0194865,
183.2, 2546.48, 0.0205231,
183.2, 2673.8, 0.0215619,
183.2, 2801.13, 0.022598,
183.2, 2928.45, 0.0236362,
183.2, 3055.77, 0.0246663,
183.2, 3183.1, 0.0257036,
183.2, 3310.42, 0.0267431,
183.2, 3437.75, 0.0277793,
183.2, 3565.07, 0.0288125,
183.2, 3692.39, 0.0298527,
183.2, 3819.72, 0.0308894,
183.2, 3947.04, 0.0319232,
183.2, 4074.37, 0.0329583,
183.2, 4201.69, 0.0339904,
183.2, 4329.01, 0.0350242,
183.2, 4456.34, 0.0360643,
183.2, 4583.66, 0.0370962,
183.2, 4710.99, 0.0381242,
183.2, 4838.31, 0.0391593,
183.2, 4965.63, 0.040198,
183.2, 5092.96, 0.0412384,
183.2, 5220.28, 0.0422754,
183.2, 5347.61, 0.043314,
183.2, 5474.93, 0.0443491,
183.2, 5602.25, 0.0453812,
183.2, 5729.58, 0.0464141,
183.2, 5856.9, 0.047444,
183.2, 5984.23, 0.0484796,
183.2, 6111.55, 0.0495124,
183.2, 6238.87, 0.0505358,
183.2, 6366.2, 0.0515659,
183.2, 6493.52, 0.0525917,
183.2, 6620.85, 0.0536183,
183.2, 6748.17, 0.0546403,
183.2, 6875.49, 0.055654,
183.2, 7002.82, 0.0566774,
183.2, 7130.14, 0.0576924,
183.2, 7257.47, 0.0587026,
183.2, 7384.79, 0.0597132,
183.2, 7512.11, 0.0607243,
183.2, 7639.44, 0.0617302,
183.2, 7766.76, 0.0627311,
183.2, 7894.09, 0.0637342,
183.2, 8021.41, 0.06473,
183.2, 8148.73, 0.0657279,
183.2, 8276.06, 0.0667187,
183.2, 8403.38, 0.0677159,
183.2, 8530.7, 0.0687029,
183.2, 8658.03, 0.0696951,
183.2, 8785.35, 0.070678,
183.2, 8912.68, 0.0716557,
183.2, 9040, 0.0726392,
183.2, 9167.32, 0.0736152,
183.2, 9294.65, 0.0745864,
183.2, 9421.97, 0.0755572,
183.2, 9549.3, 0.0765233,
183.2, 9676.62, 0.0774886,
183.2, 9803.94, 0.0784492,
183.2, 9931.27, 0.0794042,
183.2, 10058.6, 0.0803546,
183.2, 10185.9, 0.0813037,
183.2, 10313.2, 0.0822426,
183.2, 10440.6, 0.0831927,
183.2, 10567.9, 0.0841481,
183.2, 10695.2, 0.0850982,
183.2, 10822.5, 0.086043,
183.2, 10949.9, 0.086983,
183.2, 11077.2, 0.0879176,
183.2, 11204.5, 0.0888467,
183.2, 11331.8, 0.0897806,
183.2, 11459.2, 0.0906994,
183.2, 11586.5, 0.0916179,
183.2, 11713.8, 0.0925306,
183.2, 11841.1, 0.0934376,
183.2, 11968.5, 0.0943438,
183.2, 12095.8, 0.0952455,
183.2, 12223.1, 0.0961361,
183.2, 12350.4, 0.097031,
183.2, 12477.7, 0.0979147,
183.2, 12605.1, 0.0987939,
183.2, 12732.4, 0.0996669,
184, 127.324, 0.00107353,
184, 254.648, 0.00215604,
184, 381.972, 0.00323676,
184, 509.296, 0.00431585,
184, 636.62, 0.00540246,
184, 763.944, 0.00648217,
184, 891.268, 0.00757015,
184, 1018.59, 0.00865551,
184, 1145.92, 0.00974898,
184, 1273.24, 0.0108399,
184, 1400.56, 0.0119338,
184, 1527.89, 0.0130251,
184, 1655.21, 0.0141192,
184, 1782.54, 0.0152157,
184, 1909.86, 0.0163147,
184, 2037.18, 0.0174061,
184, 2164.51, 0.01851,
184, 2291.83, 0.0196062,
184, 2419.16, 0.0207095,
184, 2546.48, 0.0218051,
184, 2673.8, 0.0229076,
184, 2801.13, 0.0240077,
184, 2928.45, 0.0251165,
184, 3055.77, 0.0262166,
184, 3183.1, 0.0273189,
184, 3310.42, 0.0284288,
184, 3437.75, 0.0295301,
184, 3565.07, 0.0306333,
184, 3692.39, 0.0317385,
184, 3819.72, 0.0328403,
184, 3947.04, 0.033944,
184, 4074.37, 0.0350495,
184, 4201.69, 0.0361513,
184, 4329.01, 0.0372549,
184, 4456.34, 0.03836,
184, 4583.66, 0.0394562,
184, 4710.99, 0.0405586,
184, 4838.31, 0.0416573,
184, 4965.63, 0.0427566,
184, 5092.96, 0.0438522,
184, 5220.28, 0.0449435,
184, 5347.61, 0.0460456,
184, 5474.93, 0.0471385,
184, 5602.25, 0.0482307,
184, 5729.58, 0.0493294,
184, 5856.9, 0.0504242,
184, 5984.23, 0.0515197,
184, 6111.55, 0.052616,
184, 6238.87, 0.0537084,
184, 6366.2, 0.0547965,
184, 6493.52, 0.0558896,
184, 6620.85, 0.0569738,
184, 6748.17, 0.0580584,
184, 6875.49, 0.0591434,
184, 7002.82, 0.0602194,
184, 7130.14, 0.0612998,
184, 7257.47, 0.0623713,
184, 7384.79, 0.0634468,
184, 7512.11, 0.0645134,
184, 7639.44, 0.0655798,
184, 7766.76, 0.066646,
184, 7894.09, 0.0677033,
184, 8021.41, 0.0687638,
184, 8148.73, 0.0698155,
184, 8276.06, 0.0708617,
184, 8403.38, 0.0719123,
184, 8530.7, 0.0729524,
184, 8658.03, 0.0739965,
184, 8785.35, 0.0750389,
184, 8912.68, 0.0760741,
184, 9040, 0.0771088,
184, 9167.32, 0.0781381,
184, 9294.65, 0.0791666,
184, 9421.97, 0.0801853,
184, 9549.3, 0.0812074,
184, 9676.62, 0.0822244,
184, 9803.94, 0.0832308,
184, 9931.27, 0.084241,
184, 10058.6, 0.0852366,
184, 10185.9, 0.0862348,
184, 10313.2, 0.087228,
184, 10440.6, 0.088215,
184, 10567.9, 0.0892006,
184, 10695.2, 0.0901765,
184, 10822.5, 0.0911494,
184, 10949.9, 0.0921194,
184, 11077.2, 0.0930821,
184, 11204.5, 0.094048,
184, 11331.8, 0.0950073,
184, 11459.2, 0.0959751,
184, 11586.5, 0.0969431,
184, 11713.8, 0.0979006,
184, 11841.1, 0.0988616,
184, 11968.5, 0.0998123,
184, 12095.8, 0.100757,
184, 12223.1, 0.1017,
184, 12350.4, 0.102633,
184, 12477.7, 0.10356,
184, 12605.1, 0.104486,
184, 12732.4, 0.105405,
184.8, 127.324, 0.00114686,
184.8, 254.648, 0.00229311,
184.8, 381.972, 0.00344203,
184.8, 509.296, 0.00458855,
184.8, 636.62, 0.00573761,
184.8, 763.944, 0.00689424,
184.8, 891.268, 0.00804899,
184.8, 1018.59, 0.00920716,
184.8, 1145.92, 0.0103678,
184.8, 1273.24, 0.0115263,
184.8, 1400.56, 0.0126874,
184.8, 1527.89, 0.013851,
184.8, 1655.21, 0.0150123,
184.8, 1782.54, 0.0161759,
184.8, 1909.86, 0.0173419,
184.8, 2037.18, 0.0185145,
184.8, 2164.51, 0.019685,
184.8, 2291.83, 0.0208526,
184.8, 2419.16, 0.0220224,
184.8, 2546.48, 0.0231892,
184.8, 2673.8, 0.0243643,
184.8, 2801.13, 0.0255364,
184.8, 2928.45, 0.0267104,
184.8, 3055.77, 0.0278812,
184.8, 3183.1, 0.0290536,
184.8, 3310.42, 0.0302276,
184.8, 3437.75, 0.0314031,
184.8, 3565.07, 0.0325754,
184.8, 3692.39, 0.0337485,
184.8, 3819.72, 0.0349235,
184.8, 3947.04, 0.0360964,
184.8, 4074.37, 0.0372657,
184.8, 4201.69, 0.0384419,
184.8, 4329.01, 0.0396137,
184.8, 4456.34, 0.0407816,
184.8, 4583.66, 0.0419556,
184.8, 4710.99, 0.0431256,
184.8, 4838.31, 0.0442914,
184.8, 4965.63, 0.0454579,
184.8, 5092.96, 0.0466252,
184.8, 5220.28, 0.047788,
184.8, 5347.61, 0.0489513,
184.8, 5474.93, 0.0501102,
184.8, 5602.25, 0.0512743,
184.8, 5729.58, 0.0524289,
184.8, 5856.9, 0.0535836,
184.8, 5984.23, 0.0547335,
184.8, 6111.55, 0.0558834,
184.8, 6238.87, 0.0570288,
184.8, 6366.2, 0.0581785,
184.8, 6493.52, 0.0593252,
184.8, 6620.85, 0.060472,
184.8, 6748.17, 0.0616235,
184.8, 6875.49, 0.0627658,
184.8, 7002.82, 0.0639125,
184.8, 7130.14, 0.0650545,
184.8, 7257.47, 0.0661916,
184.8, 7384.79, 0.0673282,
184.8, 7512.11, 0.06846,
184.8, 7639.44, 0.0695867,
184.8, 7766.76, 0.0707127,
184.8, 7894.09, 0.071838,
184.8, 8021.41, 0.0729539,
184.8, 8148.73, 0.0740683,
184.8, 8276.06, 0.0751823,
184.8, 8403.38, 0.0762863,
184.8, 8530.7, 0.0773935,
184.8, 8658.03, 0.0784905,
184.8, 8785.35, 0.079587,
184.8, 8912.68, 0.0806732,
184.8, 9040, 0.0817624,
184.8, 9167.32, 0.0828455,
184.8, 9294.65, 0.0839306,
184.8, 9421.97, 0.0850146,
184.8, 9549.3, 0.0860881,
184.8, 9676.62, 0.0871603,
184.8, 9803.94, 0.0882266,
184.8, 9931.27, 0.089287,
184.8, 10058.6, 0.0903457,
184.8, 10185.9, 0.0913985,
184.8, 10313.2, 0.092445,
184.8, 10440.6, 0.0934857,
184.8, 10567.9, 0.094524,
184.8, 10695.2, 0.095552,
184.8, 10822.5, 0.096578,
184.8, 10949.9, 0.0975973,
184.8, 11077.2, 0.0986108,
184.8, 11204.5, 0.0996212,
184.8, 11331.8, 0.100626,
184.8, 11459.2, 0.101615,
184.8, 11586.5, 0.10261,
184.8, 11713.8, 0.103591,
184.8, 11841.1, 0.104569,
184.8, 11968.5, 0.105543,
184.8, 12095.8, 0.106504,
184.8, 12223.1, 0.107461,
184.8, 12350.4, 0.108416,
184.8, 12477.7, 0.109366,
184.8, 12605.1, 0.110326,
184.8, 12732.4, 0.111284,
185.6, 127.324, 0.00121832,
185.6, 254.648, 0.00243572,
185.6, 381.972, 0.00366117,
185.6, 509.296, 0.00488927,
185.6, 636.62, 0.00610973,
185.6, 763.944, 0.00733788,
185.6, 891.268, 0.00856842,
185.6, 1018.59, 0.00980125,
185.6, 1145.92, 0.0110314,
185.6, 1273.24, 0.0122635,
185.6, 1400.56, 0.0135027,
185.6, 1527.89, 0.0147388,
185.6, 1655.21, 0.0159721,
185.6, 1782.54, 0.0172147,
185.6, 1909.86, 0.018455,
185.6, 2037.18, 0.0196922,
185.6, 2164.51, 0.020941,
185.6, 2291.83, 0.0221868,
185.6, 2419.16, 0.023425,
185.6, 2546.48, 0.0246741,
185.6, 2673.8, 0.0259155,
185.6, 2801.13, 0.0271629,
185.6, 2928.45, 0.0284071,
185.6, 3055.77, 0.0296526,
185.6, 3183.1, 0.030899,
185.6, 3310.42, 0.0321421,
185.6, 3437.75, 0.0333862,
185.6, 3565.07, 0.0346311,
185.6, 3692.39, 0.0358722,
185.6, 3819.72, 0.0371185,
185.6, 3947.04, 0.0383608,
185.6, 4074.37, 0.0395991,
185.6, 4201.69, 0.0408422,
185.6, 4329.01, 0.0420772,
185.6, 4456.34, 0.0433162,
185.6, 4583.66, 0.0445545,
185.6, 4710.99, 0.0457944,
185.6, 4838.31, 0.0470321,
185.6, 4965.63, 0.0482702,
185.6, 5092.96, 0.0495041,
185.6, 5220.28, 0.0507383,
185.6, 5347.61, 0.0519727,
185.6, 5474.93, 0.0532072,
185.6, 5602.25, 0.0544317,
185.6, 5729.58, 0.0556615,
185.6, 5856.9, 0.0568858,
185.6, 5984.23, 0.0581053,
185.6, 6111.55, 0.0593245,
185.6, 6238.87, 0.0605386,
185.6, 6366.2, 0.0617569,
185.6, 6493.52, 0.0629603,
185.6, 6620.85, 0.0641726,
185.6, 6748.17, 0.0653747,
185.6, 6875.49, 0.0665759,
185.6, 7002.82, 0.0677716,
185.6, 7130.14, 0.0689662,
185.6, 7257.47, 0.0701595,
185.6, 7384.79, 0.0713427,
185.6, 7512.11, 0.0725253,
185.6, 7639.44, 0.073721,
185.6, 7766.76, 0.0749108,
185.6, 7894.09, 0.0760907,
185.6, 8021.41, 0.0772781,
185.6, 8148.73, 0.0784513,
185.6, 8276.06, 0.0796232,
185.6, 8403.38, 0.0807936,
185.6, 8530.7, 0.0819581,
185.6, 8658.03, 0.083121,
185.6, 8785.35, 0.0842778,
185.6, 8912.68, 0.0854246,
185.6, 9040, 0.0865735,
185.6, 9167.32, 0.0877161,
185.6, 9294.65, 0.0888487,
185.6, 9421.97, 0.0899791,
185.6, 9549.3, 0.091103,
185.6, 9676.62, 0.0922344,
185.6, 9803.94, 0.09336,
185.6, 9931.27, 0.0944787,
185.6, 10058.6, 0.0955913,
185.6, 10185.9, 0.0967017,
185.6, 10313.2, 0.0978057,
185.6, 10440.6, 0.0988988,
185.6, 10567.9, 0.0999895,
185.6, 10695.2, 0.101078,
185.6, 10822.5, 0.102151,
185.6, 10949.9, 0.10323,
185.6, 11077.2, 0.104293,
185.6, 11204.5, 0.10535,
185.6, 11331.8, 0.106408,
185.6, 11459.2, 0.107451,
185.6, 11586.5, 0.108491,
185.6, 11713.8, 0.109528,
185.6, 11841.1, 0.11055,
185.6, 11968.5, 0.111572,
185.6, 12095.8, 0.112583,
185.6, 12223.1, 0.113591,
185.6, 12350.4, 0.114587,
185.6, 12477.7, 0.115576,
185.6, 12605.1, 0.116559,
185.6, 12732.4, 0.117536,
186.4, 127.324, 0.00129613,
186.4, 254.648, 0.0025972,
186.4, 381.972, 0.00389512,
186.4, 509.296, 0.00520026,
186.4, 636.62, 0.00650874,
186.4, 763.944, 0.00781377,
186.4, 891.268, 0.00911629,
186.4, 1018.59, 0.0104311,
186.4, 1145.92, 0.0117424,
186.4, 1273.24, 0.0130509,
186.4, 1400.56, 0.0143613,
186.4, 1527.89, 0.0156786,
186.4, 1655.21, 0.0169922,
186.4, 1782.54, 0.0183073,
186.4, 1909.86, 0.0196239,
186.4, 2037.18, 0.0209467,
186.4, 2164.51, 0.022261,
186.4, 2291.83, 0.0235811,
186.4, 2419.16, 0.0248975,
186.4, 2546.48, 0.0262148,
186.4, 2673.8, 0.0275303,
186.4, 2801.13, 0.0288544,
186.4, 2928.45, 0.0301796,
186.4, 3055.77, 0.0314964,
186.4, 3183.1, 0.0328192,
186.4, 3310.42, 0.0341427,
186.4, 3437.75, 0.0354619,
186.4, 3565.07, 0.0367824,
186.4, 3692.39, 0.0380986,
186.4, 3819.72, 0.0394151,
186.4, 3947.04, 0.0407364,
186.4, 4074.37, 0.0420533,
186.4, 4201.69, 0.043366,
186.4, 4329.01, 0.0446828,
186.4, 4456.34, 0.0459952,
186.4, 4583.66, 0.0472991,
